label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
computer,handspeak,kaggle_dataset/videos/12324.mp4,1,,,,25,14,False,,
computer,signingsavvy,kaggle_dataset/videos/12326.mp4,1,73,73,2.436,29.97,11,True,288,192
computer,signingsavvy,kaggle_dataset/videos/12327.mp4,1,46,46,1.535,29.97,11,True,288,192
before,asl5200,kaggle_dataset/videos/05724.mp4,1733,1779,47,1.88,25,9,False,,
before,northtexas,kaggle_dataset/videos/70348.mp4,4778,4873,96,3.84,25,121,False,,
before,valencia-asl,kaggle_dataset/videos/68007.mp4,1,,,,25,109,False,,
before,aslu,kaggle_dataset/videos/05744.mp4,1,,,,25,5,False,,
before,aslu,kaggle_dataset/videos/05746.mp4,1,,,,25,5,False,,
before,signschool,kaggle_dataset/videos/05728.mp4,1,26,26,1.084,23.976146807791224,32,True,1920,1080
before,aslu,kaggle_dataset/videos/05747.mp4,1,,,,25,5,False,,
before,aslpro,kaggle_dataset/videos/05748.mp4,1,,,,25,24,False,,
before,aslsearch,kaggle_dataset/videos/05749.mp4,1,90,90,2.97,30.307082102046092,12,True,720,400
before,aslsearch,kaggle_dataset/videos/05750.mp4,1,100,100,3.303,30.27303306094001,12,True,720,400
before,signschool,kaggle_dataset/videos/05729.mp4,1,52,52,1.735,29.97002997002997,46,True,1920,1080
before,signschool,kaggle_dataset/videos/05730.mp4,1,31,31,1.293,23.976075485966692,32,True,1920,1080
before,aslsignbank,kaggle_dataset/videos/65167.mp4,1,58,58,2.419,23.976079038384693,88,True,656,370
before,signschool,kaggle_dataset/videos/05731.mp4,1,45,45,1.877,23.97613043014954,4,True,1920,1080
before,asldeafined,kaggle_dataset/videos/05732.mp4,1,86,86,2.866,30.003488777764858,13,True,640,480
before,asldeafined,kaggle_dataset/videos/05733.mp4,1,108,108,3.6,29.997222479400055,13,True,640,480
before,asldeafined,kaggle_dataset/videos/05734.mp4,1,81,81,2.7,29.996296753487226,13,True,640,480
before,handspeak,kaggle_dataset/videos/05735.mp4,1,,,,25,20,False,,
before,handspeak,kaggle_dataset/videos/05736.mp4,1,,,,25,14,False,,
before,startasl,kaggle_dataset/videos/05727.mp4,1,87,87,2.903,29.97002997002997,38,True,1280,720
before,handspeak,kaggle_dataset/videos/05737.mp4,1,,,,25,20,False,,
before,signingsavvy,kaggle_dataset/videos/05739.mp4,1,52,52,1.735,29.97,10,True,288,192
before,signingsavvy,kaggle_dataset/videos/05740.mp4,1,50,50,1.668,29.97,10,True,288,192
before,signingsavvy,kaggle_dataset/videos/05741.mp4,1,31,31,1.034,29.97,11,True,288,192
before,signingsavvy,kaggle_dataset/videos/05742.mp4,1,28,28,0.934,29.97,11,True,288,192
before,signingsavvy,kaggle_dataset/videos/05743.mp4,1,50,50,1.668,29.97,11,True,288,192
chair,asl5200,kaggle_dataset/videos/09847.mp4,1830,1889,60,2.4,25,9,False,,
chair,northtexas,kaggle_dataset/videos/70230.mp4,2101,2231,131,5.24,25,121,False,,
chair,lillybauer,kaggle_dataset/videos/68580.mp4,1,51,51,2.04,25,115,False,,
chair,northtexas,kaggle_dataset/videos/70263.mp4,3092,3209,118,4.72,25,121,False,,
chair,valencia-asl,kaggle_dataset/videos/68019.mp4,1,,,,25,110,False,,
chair,aslpro,kaggle_dataset/videos/09865.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09866.mp4,1,,,,25,72,False,,
chair,spreadthesign,kaggle_dataset/videos/09848.mp4,1,96,96,3.84,25.0,0,True,320,240
chair,aslpro,kaggle_dataset/videos/09867.mp4,1,,,,25,72,False,,
chair,aslsearch,kaggle_dataset/videos/09869.mp4,1,93,93,3.07,30.296090174893205,12,True,720,400
chair,startasl,kaggle_dataset/videos/09849.mp4,1,81,81,2.703,29.97002997002997,38,True,1280,720
chair,signschool,kaggle_dataset/videos/09850.mp4,1,31,31,1.293,23.976075485966692,31,True,1920,1080
chair,asldeafined,kaggle_dataset/videos/09851.mp4,1,92,92,3.066,30.003261224046092,59,True,640,480
chair,aslsignbank,kaggle_dataset/videos/65328.mp4,1,59,59,2.461,23.976051040542554,90,True,656,370
chair,handspeak,kaggle_dataset/videos/09853.mp4,1,,,,25,14,False,,
chair,signingsavvy,kaggle_dataset/videos/09854.mp4,1,32,32,1.068,29.97,11,True,288,192
chair,aslu,kaggle_dataset/videos/09855.mp4,1,,,,25,5,False,,
chair,nabboud,kaggle_dataset/videos/09856.mp4,1,,,,25,65,False,,
chair,asllex,kaggle_dataset/videos/67483.mp4,1,,,,25,109,False,,
chair,aslpro,kaggle_dataset/videos/09857.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09858.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09859.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09860.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09861.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09862.mp4,1,,,,25,72,False,,
chair,aslpro,kaggle_dataset/videos/09863.mp4,1,,,,25,72,False,,
go,asl5200,kaggle_dataset/videos/24857.mp4,887,926,40,1.6,25,9,False,,
go,aslbrick,kaggle_dataset/videos/69345.mp4,1,67,67,2.236,29.97002997002997,118,True,1280,720
go,lillybauer,kaggle_dataset/videos/68292.mp4,1,65,65,2.6,25,113,False,,
go,signingsavvy,kaggle_dataset/videos/24955.mp4,1,61,61,2.035,29.97,10,True,288,192
go,signingsavvy,kaggle_dataset/videos/24956.mp4,1,46,46,1.535,29.97,10,True,288,192
go,startasl,kaggle_dataset/videos/24941.mp4,1,66,66,2.202,29.97,36,True,736,414
go,signingsavvy,kaggle_dataset/videos/24960.mp4,1,47,47,1.568,29.97,10,True,288,192
go,signingsavvy,kaggle_dataset/videos/24961.mp4,1,47,47,1.568,29.97,10,True,288,192
go,signingsavvy,kaggle_dataset/videos/24962.mp4,1,43,43,1.435,29.97,10,True,288,192
go,nabboud,kaggle_dataset/videos/24965.mp4,1,,,,25,65,False,,
go,aslu,kaggle_dataset/videos/24969.mp4,1,,,,25,5,False,,
go,aslu,kaggle_dataset/videos/24970.mp4,1,,,,25,5,False,,
go,nabboud,kaggle_dataset/videos/24971.mp4,1,,,,25,65,False,,
go,aslpro,kaggle_dataset/videos/24972.mp4,1,,,,25,25,False,,
go,aslsignbank,kaggle_dataset/videos/65824.mp4,1,41,41,1.71,23.9761408159685,94,True,656,370
go,aslsearch,kaggle_dataset/videos/24973.mp4,1,108,108,3.57,30.250376171739923,41,True,720,400
go,signschool,kaggle_dataset/videos/24943.mp4,1,61,61,2.035,29.97002997002997,52,True,854,480
go,signschool,kaggle_dataset/videos/24946.mp4,1,33,33,1.376,23.97616914097503,31,True,1920,1080
go,asldeafined,kaggle_dataset/videos/24947.mp4,1,63,63,2.1,29.995238850976037,21,True,640,480
go,handspeak,kaggle_dataset/videos/24948.mp4,1,,,,25,14,False,,
go,spreadthesign,kaggle_dataset/videos/24940.mp4,1,88,88,3.52,25.0,0,True,320,240
go,asllex,kaggle_dataset/videos/67715.mp4,1,,,,25,109,False,,
go,handspeak,kaggle_dataset/videos/24950.mp4,1,,,,25,14,False,,
go,handspeak,kaggle_dataset/videos/24951.mp4,1,,,,25,20,False,,
go,signingsavvy,kaggle_dataset/videos/24952.mp4,1,34,34,1.134,29.97,10,True,288,192
go,signingsavvy,kaggle_dataset/videos/24954.mp4,1,61,61,2.035,29.97,10,True,288,192
clothes,asl5200,kaggle_dataset/videos/11305.mp4,3938,3997,60,2.4,25,9,False,,
clothes,lillybauer,kaggle_dataset/videos/68870.mp4,1,51,51,2.04,25,115,False,,
clothes,valencia-asl,kaggle_dataset/videos/68024.mp4,1,,,,25,110,False,,
clothes,aslpro,kaggle_dataset/videos/11327.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11328.mp4,1,,,,25,72,False,,
clothes,startasl,kaggle_dataset/videos/11310.mp4,1,89,89,2.97,29.97002997002997,38,True,1280,720
clothes,aslpro,kaggle_dataset/videos/11329.mp4,1,,,,25,72,False,,
clothes,aslsearch,kaggle_dataset/videos/11330.mp4,1,83,83,2.736,30.33585775436286,12,True,720,400
clothes,asldeafined,kaggle_dataset/videos/11311.mp4,1,93,93,3.1,29.996774540372,59,True,640,480
clothes,handspeak,kaggle_dataset/videos/11312.mp4,1,,,,25,20,False,,
clothes,signingsavvy,kaggle_dataset/videos/11313.mp4,1,36,36,1.201,29.97,11,True,288,192
clothes,aslu,kaggle_dataset/videos/11314.mp4,1,,,,25,5,False,,
clothes,aslu,kaggle_dataset/videos/11315.mp4,1,,,,25,5,False,,
clothes,spreadthesign,kaggle_dataset/videos/11309.mp4,1,67,67,2.236,29.97002997002997,42,True,320,240
clothes,aslu,kaggle_dataset/videos/11316.mp4,1,,,,25,5,False,,
clothes,aslpro,kaggle_dataset/videos/11317.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11318.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11319.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11320.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11321.mp4,1,,,,25,49,False,,
clothes,aslpro,kaggle_dataset/videos/11322.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11323.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11324.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11325.mp4,1,,,,25,72,False,,
clothes,aslpro,kaggle_dataset/videos/11326.mp4,1,,,,25,72,False,,
who,asl5200,kaggle_dataset/videos/63219.mp4,2159,2235,77,3.08,25,9,False,,
who,aslbrick,kaggle_dataset/videos/69534.mp4,1,63,63,2.102,29.97002997002997,118,True,1280,720
who,lillybauer,kaggle_dataset/videos/68890.mp4,1,54,54,2.16,25,115,False,,
who,valencia-asl,kaggle_dataset/videos/68183.mp4,1,,,,25,111,False,,
who,aslu,kaggle_dataset/videos/63239.mp4,1,,,,25,5,False,,
who,aslu,kaggle_dataset/videos/63240.mp4,1,,,,25,5,False,,
who,aslpro,kaggle_dataset/videos/63241.mp4,1,,,,25,87,False,,
who,aslsearch,kaggle_dataset/videos/63242.mp4,1,86,86,2.836,30.322944975823244,12,True,720,400
who,startasl,kaggle_dataset/videos/63226.mp4,1,67,67,2.236,29.97,36,True,736,414
who,signschool,kaggle_dataset/videos/63227.mp4,1,36,36,1.201,29.97002997002997,6,True,1920,1080
who,signschool,kaggle_dataset/videos/63228.mp4,1,40,40,1.335,29.97002997002997,6,True,1920,1080
who,signschool,kaggle_dataset/videos/63229.mp4,1,47,47,1.96,23.976057950642197,4,True,1920,1080
who,signschool,kaggle_dataset/videos/63230.mp4,1,61,61,2.035,29.97002997002997,46,True,1920,1080
who,asldeafined,kaggle_dataset/videos/63231.mp4,1,93,93,3.1,29.996774540372,13,True,640,480
who,aslsignbank,kaggle_dataset/videos/66778.mp4,1,58,58,2.419,23.976079038384693,88,True,656,370
who,asldeafined,kaggle_dataset/videos/63232.mp4,1,155,155,5.167,30.0,59,True,640,480
who,handspeak,kaggle_dataset/videos/63233.mp4,1,,,,25,14,False,,
who,handspeak,kaggle_dataset/videos/63234.mp4,1,,,,25,20,False,,
who,aslsignbank,kaggle_dataset/videos/66779.mp4,1,54,54,2.252,23.97608311708814,88,True,656,370
who,aslsignbank,kaggle_dataset/videos/66780.mp4,1,,,,25,93,False,,
who,spreadthesign,kaggle_dataset/videos/63225.mp4,1,111,111,3.704,29.97,42,True,320,240
who,asllex,kaggle_dataset/videos/67066.mp4,1,,,,25,109,False,,
who,signingsavvy,kaggle_dataset/videos/63236.mp4,1,46,46,1.535,29.97,11,True,288,192
who,signingsavvy,kaggle_dataset/videos/63237.mp4,1,47,47,1.568,29.97,11,True,288,192
who,nabboud,kaggle_dataset/videos/63238.mp4,1,,,,25,80,False,,
candy,asl5200,kaggle_dataset/videos/08909.mp4,730,782,53,2.12,25,9,False,,
candy,valencia-asl,kaggle_dataset/videos/68018.mp4,1,,,,25,109,False,,
candy,northtexas,kaggle_dataset/videos/70326.mp4,5286,5411,126,5.04,25,121,False,,
candy,lillybauer,kaggle_dataset/videos/68790.mp4,1,63,63,2.52,25,113,False,,
candy,aslpro,kaggle_dataset/videos/08928.mp4,1,,,,25,49,False,,
candy,aslsearch,kaggle_dataset/videos/08929.mp4,1,82,82,2.703,30.340374572525587,12,True,720,400
candy,startasl,kaggle_dataset/videos/08916.mp4,1,88,88,2.936,29.97,36,True,736,414
candy,signschool,kaggle_dataset/videos/08917.mp4,1,32,32,1.068,29.97002997002997,39,True,1920,1080
candy,signschool,kaggle_dataset/videos/08918.mp4,1,30,30,1.001,29.97002997002997,39,True,1920,1080
candy,signschool,kaggle_dataset/videos/08919.mp4,1,86,86,2.87,29.97002997002997,4,True,1920,1080
candy,signschool,kaggle_dataset/videos/08920.mp4,1,75,75,2.502,29.97002997002997,4,True,1920,1080
candy,asldeafined,kaggle_dataset/videos/08921.mp4,1,58,58,1.933,30.0,17,True,640,480
candy,handspeak,kaggle_dataset/videos/08922.mp4,1,,,,25,14,False,,
candy,handspeak,kaggle_dataset/videos/08923.mp4,1,,,,25,14,False,,
candy,aslsignbank,kaggle_dataset/videos/65298.mp4,1,59,59,2.461,23.976051040542554,90,True,656,370
candy,signingsavvy,kaggle_dataset/videos/08924.mp4,1,28,28,0.934,29.97,11,True,288,192
candy,aslsignbank,kaggle_dataset/videos/65299.mp4,1,62,62,2.586,23.976075485966692,90,True,656,370
candy,aslsignbank,kaggle_dataset/videos/65300.mp4,1,64,64,2.669,23.976023976023978,89,True,656,370
candy,spreadthesign,kaggle_dataset/videos/08915.mp4,1,94,94,3.136,29.97,56,True,320,240
candy,asllex,kaggle_dataset/videos/67468.mp4,1,,,,25,109,False,,
candy,asllex,kaggle_dataset/videos/67470.mp4,1,,,,25,109,False,,
candy,signingsavvy,kaggle_dataset/videos/08925.mp4,1,42,42,1.401,29.97,11,True,288,192
candy,aslu,kaggle_dataset/videos/08926.mp4,1,,,,25,5,False,,
candy,aslu,kaggle_dataset/videos/08927.mp4,1,,,,25,5,False,,
cousin,aslsignbank,kaggle_dataset/videos/65415.mp4,1,70,70,2.92,23.976069599104893,102,True,656,370
cousin,northtexas,kaggle_dataset/videos/70332.mp4,1161,1262,102,4.08,25,121,False,,
cousin,lillybauer,kaggle_dataset/videos/68592.mp4,1,39,39,1.56,25,112,False,,
cousin,aslsearch,kaggle_dataset/videos/13647.mp4,1,79,79,2.603,30.354619931024757,41,True,720,400
cousin,aslsearch,kaggle_dataset/videos/13648.mp4,1,70,70,2.302,30.404788475195293,41,True,720,400
cousin,startasl,kaggle_dataset/videos/13631.mp4,1,71,71,2.369,29.97002997002997,38,True,1280,720
cousin,startasl,kaggle_dataset/videos/13632.mp4,1,71,71,2.369,29.97002997002997,38,True,1280,720
cousin,signschool,kaggle_dataset/videos/13633.mp4,1,94,94,3.136,29.97002997002997,60,True,854,480
cousin,asldeafined,kaggle_dataset/videos/13634.mp4,1,96,96,3.2,29.99687532548693,59,True,640,480
cousin,asldeafined,kaggle_dataset/videos/13635.mp4,1,106,106,3.533,30.0,59,True,640,480
cousin,asldeafined,kaggle_dataset/videos/13636.mp4,1,131,131,4.367,30.0,59,True,640,480
cousin,handspeak,kaggle_dataset/videos/13637.mp4,1,,,,25,14,False,,
cousin,handspeak,kaggle_dataset/videos/13638.mp4,1,,,,25,14,False,,
cousin,spreadthesign,kaggle_dataset/videos/13630.mp4,1,106,106,3.537,29.97002997002997,35,True,320,240
cousin,handspeak,kaggle_dataset/videos/13639.mp4,1,,,,25,14,False,,
cousin,asllex,kaggle_dataset/videos/67535.mp4,1,,,,25,109,False,,
cousin,signingsavvy,kaggle_dataset/videos/13640.mp4,1,59,59,1.969,29.97,11,True,288,192
cousin,signingsavvy,kaggle_dataset/videos/13641.mp4,1,43,43,1.435,29.97,11,True,288,192
cousin,signingsavvy,kaggle_dataset/videos/13642.mp4,1,40,40,1.335,29.97,11,True,288,192
cousin,aslu,kaggle_dataset/videos/13643.mp4,1,,,,25,5,False,,
cousin,aslpro,kaggle_dataset/videos/13644.mp4,1,,,,25,24,False,,
cousin,aslpro,kaggle_dataset/videos/13645.mp4,1,,,,25,24,False,,
cousin,aslsearch,kaggle_dataset/videos/13646.mp4,1,72,72,2.369,30.39254074001042,41,True,720,400
deaf,asl5200,kaggle_dataset/videos/14855.mp4,497,543,47,1.88,25,9,False,,
deaf,northtexas,kaggle_dataset/videos/70015.mp4,4420,4511,92,3.68,25,121,False,,
deaf,lillybauer,kaggle_dataset/videos/68586.mp4,80,137,58,2.32,25,113,False,,
deaf,valencia-asl,kaggle_dataset/videos/68033.mp4,1,,,,25,109,False,,
deaf,aslu,kaggle_dataset/videos/14899.mp4,1,,,,25,5,False,,
deaf,nabboud,kaggle_dataset/videos/14900.mp4,1,,,,25,69,False,,
deaf,startasl,kaggle_dataset/videos/14882.mp4,1,108,108,3.604,29.97,36,True,736,414
deaf,aslpro,kaggle_dataset/videos/14901.mp4,1,,,,25,16,False,,
deaf,aslsearch,kaggle_dataset/videos/14903.mp4,1,82,82,2.703,30.340374572525587,12,True,720,400
deaf,signschool,kaggle_dataset/videos/14883.mp4,1,24,24,0.801,29.97002997002997,45,True,1920,1080
deaf,signschool,kaggle_dataset/videos/14884.mp4,1,38,38,1.268,29.97002997002997,4,True,1920,1080
deaf,signschool,kaggle_dataset/videos/14885.mp4,1,26,26,0.868,29.97002997002997,45,True,1920,1080
deaf,signschool,kaggle_dataset/videos/14886.mp4,1,38,38,1.268,29.97002997002997,4,True,1280,720
deaf,aslsignbank,kaggle_dataset/videos/65445.mp4,1,52,52,2.169,23.976023976023978,90,True,656,370
deaf,asldeafined,kaggle_dataset/videos/14887.mp4,1,62,62,2.066,30.00483949024036,59,True,640,480
deaf,asldeafined,kaggle_dataset/videos/14888.mp4,1,66,66,2.2,29.995455234055445,15,True,640,480
deaf,handspeak,kaggle_dataset/videos/14889.mp4,1,,,,25,14,False,,
deaf,handspeak,kaggle_dataset/videos/14891.mp4,1,,,,25,20,False,,
deaf,signingsavvy,kaggle_dataset/videos/14893.mp4,1,45,45,1.502,29.97,10,True,288,192
deaf,signingsavvy,kaggle_dataset/videos/14894.mp4,1,42,42,1.401,29.97,10,True,288,192
deaf,nabboud,kaggle_dataset/videos/14895.mp4,1,,,,25,69,False,,
deaf,scott,kaggle_dataset/videos/14896.mp4,1,,,,25,47,False,,
deaf,aslu,kaggle_dataset/videos/14898.mp4,1,,,,25,5,False,,
