label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
accident,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13800.mp4,1,86.0,86.0,2.866,30.00348877776485,59,True,640.0,480.0
accident,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00639.mp4,1,105.0,105.0,3.47,30.258464023692536,12,True,720.0,400.0
accident,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13812.mp4,1,74.0,74.0,2.436,30.380964122796204,12,True,720.0,400.0
accident,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13813.mp4,1,74.0,74.0,2.436,30.380964122796204,12,True,720.0,400.0
accident,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65009.mp4,1,56.0,56.0,2.336,23.976252093164867,89,True,1920.0,1080.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00631.mp4,1,76.0,76.0,2.536,29.97,10,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00632.mp4,1,55.0,55.0,1.835,29.97,11,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00633.mp4,1,26.0,26.0,0.868,29.97,11,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00634.mp4,1,41.0,41.0,1.368,29.97,11,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13804.mp4,1,84.0,84.0,2.803,29.97,10,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13805.mp4,1,50.0,50.0,1.668,29.97,10,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13806.mp4,1,76.0,76.0,2.536,29.97,10,True,288.0,192.0
accident,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13803.mp4,1,76.0,76.0,2.536,29.97,10,True,288.0,192.0
accident,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00625.mp4,1,34.0,34.0,1.418,23.976117906085705,6,True,1920.0,1080.0
accident,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00626.mp4,1,44.0,44.0,1.835,23.976023976023978,32,True,1920.0,1080.0
accident,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00627.mp4,1,31.0,31.0,1.034,29.97002997002997,6,True,1920.0,1080.0
accident,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00628.mp4,1,35.0,35.0,1.168,29.97002997002997,6,True,1920.0,1080.0
accident,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\13799.mp4,1,34.0,34.0,1.134,29.97002997002997,39,True,1920.0,1080.0
accident,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00624.mp4,1,109.0,109.0,3.637,29.97,29,True,320.0,240.0
accident,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00623.mp4,1,104.0,104.0,4.16,25.0,26,True,320.0,240.0
accomplish,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00664.mp4,1,119.0,119.0,3.966,30.00252122027061,13,True,640.0,480.0
accomplish,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00668.mp4,1,79.0,79.0,2.603,30.35461993102476,12,True,720.0,400.0
accomplish,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65010.mp4,1,72.0,72.0,3.003,23.976023976023978,90,True,656.0,370.0
accomplish,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00666.mp4,1,36.0,36.0,1.2,30.0,11,True,288.0,192.0
accomplish,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00663.mp4,1,117.0,117.0,4.68,25.0,26,True,320.0,240.0
accountant,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00690.mp4,1,134.0,134.0,4.466,30.00223897305769,13,True,640.0,480.0
accountant,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00694.mp4,1,105.0,105.0,3.47,30.258464023692536,12,True,720.0,400.0
accountant,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65011.mp4,1,71.0,71.0,2.961,23.976046466253432,90,True,656.0,370.0
accountant,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00692.mp4,1,66.0,66.0,2.202,29.97,11,True,288.0,192.0
accountant,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00689.mp4,1,88.0,88.0,2.936,29.97,36,True,736.0,414.0
across,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00842.mp4,1,89.0,89.0,2.936,30.31091262400709,12,True,720.0,400.0
across,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00839.mp4,1,52.0,52.0,1.735,29.97,11,True,288.0,192.0
across,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00835.mp4,1,44.0,44.0,1.468,29.97002997002997,4,True,1920.0,1080.0
across,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00836.mp4,1,42.0,42.0,1.401,29.97002997002997,4,True,1920.0,1080.0
across,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00832.mp4,1,141.0,141.0,2.82,50.0,2,True,320.0,240.0
across,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00834.mp4,1,89.0,89.0,2.97,29.97002997002997,38,True,1280.0,720.0
act,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00847.mp4,1,114.0,114.0,3.8,29.99736865187264,13,True,640.0,480.0
act,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00851.mp4,1,78.0,78.0,2.569,30.359615059935845,12,True,720.0,400.0
act,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65014.mp4,1,61.0,61.0,2.544,23.976102507664493,88,True,656.0,370.0
act,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00849.mp4,1,87.0,87.0,2.903,29.97,11,True,288.0,192.0
act,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00846.mp4,1,40.0,40.0,1.335,29.97002997002997,39,True,1920.0,1080.0
action,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00854.mp4,1,108.0,108.0,3.6,29.99722247940005,13,True,640.0,480.0
action,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00858.mp4,1,100.0,100.0,3.303,30.27303306094001,12,True,720.0,400.0
action,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65015.mp4,1,73.0,73.0,3.045,23.97608959831839,90,True,656.0,370.0
action,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00855.mp4,1,66.0,66.0,2.202,29.97,10,True,288.0,192.0
action,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00856.mp4,1,49.0,49.0,1.635,29.97,10,True,288.0,192.0
action,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00853.mp4,1,84.0,84.0,3.36,25.0,0,True,320.0,240.0
active,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00869.mp4,1,121.0,121.0,4.033,30.0,13,True,640.0,480.0
active,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00874.mp4,1,93.0,93.0,3.07,30.296090174893205,12,True,720.0,400.0
active,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00871.mp4,1,57.0,57.0,1.902,29.97,10,True,288.0,192.0
active,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00872.mp4,1,66.0,66.0,2.202,29.97,10,True,288.0,192.0
active,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00868.mp4,1,70.0,70.0,2.8,25.0,26,True,320.0,240.0
activity,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00891.mp4,1,108.0,108.0,3.6,29.99722247940005,13,True,640.0,480.0
activity,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00892.mp4,1,65.0,65.0,2.167,30.0,15,True,640.0,480.0
activity,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65016.mp4,1,57.0,57.0,2.377,23.97610801867613,88,True,656.0,370.0
activity,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00894.mp4,1,66.0,66.0,2.202,29.97,10,True,288.0,192.0
activity,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00890.mp4,1,32.0,32.0,1.335,23.976023976023978,4,True,1920.0,1080.0
actor,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00900.mp4,1,143.0,143.0,4.766,30.0020980488146,13,True,640.0,480.0
actor,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00904.mp4,1,113.0,113.0,3.737,30.237859266600594,12,True,720.0,400.0
actor,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65017.mp4,1,75.0,75.0,2.502,29.97002997002997,89,True,656.0,370.0
actor,msasl,D:\college\sem_mag_1\szum\MS-ASL\videos_MS_ASL_raw\msasl_raw_K8c-np9zNT8.mp4,432,555.0,124.0,4.919999999999998,25.0,12,True,480.0,360.0
actor,msasl,D:\college\sem_mag_1\szum\MS-ASL\videos_MS_ASL_raw\msasl_raw_K8c-np9zNT8.mp4,555,712.0,158.0,6.280000000000001,25.0,12,True,480.0,360.0
actor,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00901.mp4,1,66.0,66.0,2.202,29.97,11,True,288.0,192.0
actor,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00898.mp4,1,69.0,69.0,2.76,25.0,2,True,320.0,240.0
actor,startasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00899.mp4,1,90.0,90.0,3.003,29.97,36,True,736.0,414.0
adapt,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00947.mp4,1,81.0,81.0,2.7,29.996296753487226,15,True,640.0,480.0
adapt,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00951.mp4,1,93.0,93.0,3.07,30.296090174893205,41,True,720.0,400.0
adapt,elementalasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00943.mp4,1,133.0,133.0,5.542,24.0,19,True,320.0,180.0
adapt,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00949.mp4,1,52.0,52.0,1.735,29.97,11,True,288.0,192.0
adapt,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00946.mp4,1,29.0,29.0,1.21,23.97618916386485,31,True,1920.0,1080.0
adapt,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00944.mp4,1,114.0,114.0,4.56,25.0,2,True,320.0,240.0
add,aslbrick,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\69205.mp4,1,83.0,83.0,2.769,29.97002997002997,117,True,1280.0,720.0
add,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00965.mp4,1,124.0,124.0,4.133,30.0,13,True,640.0,480.0
add,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00973.mp4,1,101.0,101.0,3.337,30.270002700027,41,True,720.0,400.0
add,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65018.mp4,1,73.0,73.0,3.045,23.97608959831839,90,True,656.0,370.0
add,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00967.mp4,1,27.0,27.0,0.901,29.97,11,True,288.0,192.0
add,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00962.mp4,1,43.0,43.0,1.435,29.97002997002997,4,True,1920.0,1080.0
add,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00963.mp4,1,37.0,37.0,1.543,23.976153447382064,32,True,1920.0,1080.0
add,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00964.mp4,1,47.0,47.0,1.568,29.97002997002997,4,True,1920.0,1080.0
add,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\00961.mp4,1,114.0,114.0,4.56,25.0,26,True,320.0,240.0
adjective,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01066.mp4,1,181.0,181.0,6.033,30.0,13,True,640.0,480.0
adjective,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01068.mp4,1,51.0,51.0,1.702,29.97,11,True,288.0,192.0
adjective,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01065.mp4,1,34.0,34.0,1.418,23.976117906085705,4,True,1920.0,1080.0
adjective,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01064.mp4,1,82.0,82.0,3.28,25.0,2,True,320.0,240.0
adjust,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01074.mp4,1,99.0,99.0,3.3,29.99697000303,15,True,640.0,480.0
adjust,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01079.mp4,1,103.0,103.0,3.403,30.264120236472905,41,True,720.0,400.0
adjust,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01076.mp4,1,52.0,52.0,1.735,29.97,11,True,288.0,192.0
adjust,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01073.mp4,1,94.0,94.0,3.136,29.97,29,True,320.0,240.0
admire,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01101.mp4,1,140.0,140.0,4.666,30.00214301021501,13,True,640.0,480.0
admire,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01107.mp4,1,101.0,101.0,3.337,30.270002700027,41,True,720.0,400.0
admire,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65020.mp4,1,64.0,64.0,2.669,23.976023976023978,90,True,656.0,370.0
admire,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01103.mp4,1,48.0,48.0,1.602,29.97,11,True,288.0,192.0
admire,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01100.mp4,1,95.0,95.0,3.8,25.0,2,True,320.0,240.0
admit,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01120.mp4,1,139.0,139.0,4.633,30.0,13,True,640.0,480.0
admit,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01127.mp4,1,90.0,90.0,2.97,30.30708210204609,41,True,720.0,400.0
admit,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65021.mp4,1,43.0,43.0,1.793,23.97606111107669,91,True,656.0,370.0
admit,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01122.mp4,1,39.0,39.0,1.301,29.97,11,True,288.0,192.0
admit,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01118.mp4,1,34.0,34.0,1.418,23.976117906085705,4,True,1920.0,1080.0
adopt,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01157.mp4,1,107.0,107.0,3.566,30.002804000373867,13,True,640.0,480.0
adopt,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\56773.mp4,1,107.0,107.0,3.566,30.002804000373867,13,True,640.0,480.0
adopt,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01162.mp4,1,91.0,91.0,3.003,30.303336703741152,41,True,720.0,400.0
adopt,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65022.mp4,1,58.0,58.0,2.419,23.976079038384693,90,True,656.0,370.0
adopt,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01158.mp4,1,40.0,40.0,1.335,29.97,11,True,288.0,192.0
adopt,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01159.mp4,1,30.0,30.0,1.001,29.97,11,True,288.0,192.0
adopt,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01160.mp4,1,37.0,37.0,1.235,29.97,11,True,288.0,192.0
adopt,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\56775.mp4,1,37.0,37.0,1.235,29.97,11,True,288.0,192.0
adopt,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\56771.mp4,1,38.0,38.0,1.585,23.97610801867613,6,True,1920.0,1080.0
adopt,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\56772.mp4,1,55.0,55.0,1.835,29.97002997002997,46,True,1920.0,1080.0
adult,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01217.mp4,1,101.0,101.0,3.337,30.270002700027,41,True,720.0,400.0
adult,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65024.mp4,1,71.0,71.0,2.961,23.976046466253432,92,True,656.0,370.0
adult,elementalasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01206.mp4,1,87.0,87.0,3.625,24.0,19,True,320.0,180.0
adult,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01214.mp4,1,42.0,42.0,1.401,29.97,11,True,288.0,192.0
adult,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01209.mp4,1,39.0,39.0,1.627,23.97606491980656,32,True,1920.0,1080.0
adult,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01207.mp4,1,85.0,85.0,3.4,25.0,2,True,320.0,240.0
adult,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01208.mp4,1,103.0,103.0,4.12,25.0,0,True,320.0,240.0
advanced,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01231.mp4,1,96.0,96.0,3.17,30.285792482026128,41,True,720.0,400.0
advanced,signingsavvy,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01229.mp4,1,69.0,69.0,2.302,29.97,10,True,288.0,192.0
advanced,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01227.mp4,1,57.0,57.0,1.902,29.97002997002997,4,True,1920.0,1080.0
advanced,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01226.mp4,1,107.0,107.0,4.28,25.0,2,True,320.0,240.0
advantage,aslsearch,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01252.mp4,1,93.0,93.0,3.07,30.296090174893205,41,True,720.0,400.0
advantage,aslsignbank,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\65025.mp4,1,44.0,44.0,1.835,23.976023976023978,89,True,656.0,370.0
advantage,signschool,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01245.mp4,1,32.0,32.0,1.068,29.97002997002997,4,True,1920.0,1080.0
advantage,spreadthesign,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01244.mp4,1,106.0,106.0,4.24,25.0,2,True,320.0,240.0
adverb,asldeafined,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01266.mp4,1,152.0,152.0,5.066,30.00197381406672,13,True,640.0,480.0
adverb,elementalasl,C:\Users\kacpe\source\repos\szum\kaggle_dataset\videos\01264.mp4,1,71.0,71.0,2.958,24.0,43,True,320.0,180.0
