label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height,invalid_duration,invalid_fps,invalid_length_frames,duration_from_frames,consistency_error_sec,is_consistency_outlier,extreme_low_thr,extreme_high_thr,is_extreme_duration,is_anomaly,removal_reason
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_wTNv94AY-yE.mp4,0,74.0,75.0,2.469,29.97,msasl_0,True,1280.0,720.0,False,False,False,2.5025025025025025,0.0335025025025026,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rnr_aY0X0dQ.mp4,558,618.0,61.0,2.0,30.0,msasl_312,True,640.0,360.0,False,False,False,2.033333333333333,0.0333333333333332,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rnr_aY0X0dQ.mp4,628,668.0,41.0,1.3339999999999996,30.0,msasl_312,True,640.0,360.0,False,False,False,1.3666666666666667,0.032666666666667,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bDjiZ9Ngcfg.mp4,0,62.0,63.0,2.48,25.0,msasl_13,True,640.0,360.0,False,False,False,2.52,0.04,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_p8OYydc3WQM.mp4,7567,7697.0,131.0,4.336999999999989,29.97,msasl_262,True,640.0,360.0,False,False,False,4.371037704371038,0.0340377043710491,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_hjS0dQDgbjo.mp4,4240,4338.0,99.0,3.2700000000000102,29.97,msasl_72,True,626.0,360.0,False,False,False,3.3033033033033035,0.0333033033032932,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_MDQQ9WZNwcc.mp4,8619,8707.0,89.0,2.9360000000000355,29.97,msasl_126,True,640.0,360.0,False,False,False,2.9696363029696364,0.0336363029696009,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Fz1I_Ssr3AE.mp4,8543,8583.0,41.0,1.599999999999966,25.0,msasl_77,True,640.0,360.0,False,False,False,1.64,0.040000000000034,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Fz1I_Ssr3AE.mp4,8583,8673.0,91.0,3.6000000000000227,25.0,msasl_77,True,640.0,360.0,False,False,False,3.64,0.0399999999999773,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_oqQ8Nt5NvjQ.mp4,0,85.0,86.0,2.836,29.97,msasl_0,True,640.0,360.0,False,False,False,2.8695362028695364,0.0335362028695365,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_uPKOwziViaw.mp4,675,872.0,198.0,6.573,29.97,msasl_124,True,1280.0,720.0,False,False,False,6.606606606606607,0.0336066066066065,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gU5EI_ZTzxw.mp4,1002,1030.0,29.0,0.9350000000000024,29.97,msasl_330,True,480.0,360.0,False,False,False,0.9676343009676344,0.0326343009676319,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_owXsDIKq4lk.mp4,636,779.0,144.0,4.771999999999999,29.97,msasl_391,True,1280.0,720.0,False,False,False,4.804804804804805,0.0328048048048055,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_WxY7E9P46DM.mp4,9054,9225.0,172.0,5.942000000000007,28.78,msasl_394,True,1080.0,720.0,False,False,False,5.9763724808895065,0.0343724808894991,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_yG09SQB0Hds.mp4,2725,2793.0,69.0,2.2689999999999912,29.97,msasl_160,True,640.0,360.0,False,False,False,2.3023023023023024,0.0333023023023111,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_R_ES8RZua1g.mp4,15371,15426.0,56.0,1.833000000000084,30.0,msasl_40,True,568.0,320.0,False,False,False,1.8666666666666667,0.0336666666665828,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_TDoqoJDX280.mp4,190,327.0,138.0,4.571,29.97,msasl_124,True,640.0,360.0,False,False,False,4.604604604604605,0.033604604604605,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_3RB642y8sgo.mp4,14909,14979.0,71.0,2.344000000000051,29.868,msasl_230,True,320.0,240.0,False,False,False,2.3771260211597696,0.0331260211597186,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UoITyyziLOw.mp4,6431,6519.0,89.0,2.936000000000007,29.97,msasl_160,True,640.0,360.0,False,False,False,2.9696363029696364,0.0336363029696293,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_nvaS2J5mcEk.mp4,719,748.0,30.0,0.9669999999999987,29.97,msasl_417,True,202.0,360.0,False,False,False,1.001001001001001,0.0340010010010023,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_VAQRVGl4b_I.mp4,210,300.0,91.0,3.003,29.97,msasl_144,True,480.0,360.0,False,False,False,3.0363697030363697,0.0333697030363695,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_VAQRVGl4b_I.mp4,300,440.0,141.0,4.670999999999999,29.97,msasl_144,True,480.0,360.0,False,False,False,4.704704704704705,0.0337047047047054,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_n0PdKty8WRA.mp4,486,568.0,83.0,2.7330000000000005,30.0,msasl_163,True,1280.0,720.0,False,False,False,2.7666666666666666,0.033666666666666,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HUMEcnkvhJU.mp4,2860,2900.0,41.0,1.3340000000000032,29.97,msasl_251,True,640.0,360.0,False,False,False,1.3680347013680347,0.0340347013680315,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HUMEcnkvhJU.mp4,2900,2950.0,51.0,1.668999999999997,29.97,msasl_251,True,640.0,360.0,False,False,False,1.7017017017017018,0.0327017017017048,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_HUMEcnkvhJU.mp4,2960,3080.0,121.0,4.004000000000005,29.97,msasl_251,True,640.0,360.0,False,False,False,4.037370704037371,0.0333707040373658,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2VB3WN8adyM.mp4,10240,10334.0,95.0,3.9160000000000537,24.0,msasl_125,True,1280.0,720.0,False,False,False,3.9583333333333335,0.0423333333332798,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9bosgmeAAuo.mp4,11210,11260.0,51.0,1.6689999999999827,29.97,msasl_80,True,640.0,360.0,False,False,False,1.7017017017017018,0.032701701701719,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_9bosgmeAAuo.mp4,11320,11382.0,63.0,2.067999999999984,29.97,msasl_80,True,640.0,360.0,False,False,False,2.1021021021021022,0.0341021021021181,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FwGL9FjFpYI.mp4,745,866.0,122.0,4.038,29.97,msasl_26,True,1280.0,720.0,False,False,False,4.070737404070737,0.0327374040707368,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_xbVVThaez2g.mp4,369,423.0,55.0,1.799999999999999,30.0,msasl_34,True,1280.0,720.0,False,False,False,1.8333333333333333,0.0333333333333343,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FBimL8-ND3E.mp4,3054,3124.0,71.0,2.3349999999999937,29.97,msasl_101,True,360.0,360.0,False,False,False,2.369035702369036,0.0340357023690418,False,0.4669999999999996,8.125,False,False,
again,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FBimL8-ND3E.mp4,3164,3232.0,69.0,2.2689999999999912,29.97,msasl_101,True,360.0,360.0,False,False,False,2.3023023023023024,0.0333023023023111,False,0.4669999999999996,8.125,False,False,
again,signingsavvy,kaggle_dataset/videos/01466.mp4,1,49.0,49.0,1.635,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.6349683016349683,3.1698365031695985e-05,False,0.4669999999999996,8.125,False,False,
again,signingsavvy,kaggle_dataset/videos/47305.mp4,1,49.0,49.0,1.635,29.97,wlasl_11,True,288.0,192.0,False,False,False,1.6349683016349683,3.1698365031695985e-05,False,0.4669999999999996,8.125,False,False,
again,signschool,kaggle_dataset/videos/01462.mp4,1,42.0,42.0,1.752,23.97610001458863,wlasl_27,True,1920.0,1080.0,False,False,False,1.7517444444444443,0.0002555555555554,False,0.4669999999999996,8.125,False,False,
again,signschool,kaggle_dataset/videos/47301.mp4,1,42.0,42.0,1.752,23.97610001458863,wlasl_27,True,1920.0,1080.0,False,False,False,1.7517444444444443,0.0002555555555554,False,0.4669999999999996,8.125,False,False,
again,spreadthesign,kaggle_dataset/videos/01460.mp4,1,71.0,71.0,2.84,25.0,wlasl_2,True,320.0,240.0,False,False,False,2.84,0.0,False,0.4669999999999996,8.125,False,False,
again,spreadthesign,kaggle_dataset/videos/47300.mp4,1,83.0,83.0,2.769,29.97002997002997,wlasl_2,True,320.0,240.0,False,False,False,2.769433333333333,0.000433333333333,False,0.4669999999999996,8.125,False,False,
again,startasl,kaggle_dataset/videos/01461.mp4,1,82.0,82.0,2.736,29.97,wlasl_36,True,736.0,414.0,False,False,False,2.736069402736069,6.940273606925729e-05,False,0.4669999999999996,8.125,False,False,
bird,aslbrick,kaggle_dataset/videos/69233.mp4,1,84.0,84.0,2.803,29.97002997002997,wlasl_115,True,1920.0,1080.0,False,False,False,2.8028,0.0001999999999999,False,0.4669999999999996,8.125,False,False,
bird,asldeafined,kaggle_dataset/videos/06335.mp4,1,111.0,111.0,3.7,29.99729754076209,wlasl_59,True,640.0,480.0,False,False,False,3.7003333333333335,0.0003333333333332,False,0.4669999999999996,8.125,False,False,
bird,aslsearch,kaggle_dataset/videos/06343.mp4,1,82.0,82.0,2.703,30.340374572525587,wlasl_12,True,720.0,400.0,False,False,False,2.702669336002669,0.0003306639973303,False,0.4669999999999996,8.125,False,False,
bird,aslsearch,kaggle_dataset/videos/10412.mp4,1,88.0,88.0,2.903,30.314831204956377,wlasl_12,True,720.0,400.0,False,False,False,2.9028695362028696,0.0001304637971304,False,0.4669999999999996,8.125,False,False,
bird,aslsignbank,kaggle_dataset/videos/65187.mp4,1,66.0,66.0,2.753,23.97607236414568,wlasl_90,True,656.0,370.0,False,False,False,2.7527444444444447,0.0002555555555554,False,0.4669999999999996,8.125,False,False,
bird,aslsignbank,kaggle_dataset/videos/65349.mp4,1,90.0,90.0,3.003,29.97002997002997,wlasl_95,True,656.0,370.0,False,False,False,3.003,0.0,False,0.4669999999999996,8.125,False,False,
bird,elementalasl,kaggle_dataset/videos/06330.mp4,1,87.0,87.0,3.625,24.0,wlasl_19,True,320.0,180.0,False,False,False,3.625,0.0,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_qw9KjK2s_DM.mp4,495,585.0,91.0,3.599999999999998,25.0,msasl_94,True,1280.0,720.0,False,False,False,3.64,0.0400000000000022,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_E3ILIbZqcKY.mp4,3321,3410.0,90.0,2.968999999999994,29.97,msasl_18,True,640.0,360.0,False,False,False,3.0030030030030037,0.0340030030030091,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Bibgy-yjgYE.mp4,0,58.0,59.0,2.32,25.0,msasl_0,True,1280.0,720.0,False,False,False,2.36,0.04,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Qd1x1kUwhpQ.mp4,8215,8275.0,61.0,2.3999999999999773,25.0,msasl_12,True,480.0,360.0,False,False,False,2.44,0.0400000000000226,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Qd1x1kUwhpQ.mp4,8285,8355.0,71.0,2.800000000000012,25.0,msasl_12,True,480.0,360.0,False,False,False,2.84,0.039999999999988,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_u0XAd3TkGaA.mp4,35893,36042.0,150.0,4.971000000000004,29.97,msasl_46,True,640.0,360.0,False,False,False,5.005005005005005,0.0340050050050013,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_h2lAn0iosEo.mp4,0,61.0,62.0,2.06,29.613,msasl_2,True,640.0,360.0,False,False,False,2.09367507513592,0.0336750751359198,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_h2lAn0iosEo.mp4,91,151.0,61.0,2.026,29.613,msasl_2,True,640.0,360.0,False,False,False,2.0599061223111472,0.0339061223111474,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DiKUdUzxRmk.mp4,1247,1378.0,132.0,4.371000000000002,29.97,msasl_286,True,1280.0,720.0,False,False,False,4.404404404404405,0.0334044044044024,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_DiKUdUzxRmk.mp4,2274,2347.0,74.0,2.435999999999993,29.97,msasl_286,True,1280.0,720.0,False,False,False,2.469135802469136,0.0331358024691432,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_vE4RFGPqGqY.mp4,3865,3937.0,73.0,2.4000000000000057,30.0,msasl_445,True,568.0,320.0,False,False,False,2.433333333333333,0.0333333333333274,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mj1QB3wY84w.mp4,665,727.0,63.0,2.068999999999999,29.97,msasl_22,True,640.0,360.0,False,False,False,2.1021021021021022,0.0331021021021031,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mj1QB3wY84w.mp4,721,771.0,51.0,1.6690000000000005,29.97,msasl_22,True,640.0,360.0,False,False,False,1.7017017017017018,0.0327017017017012,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mj1QB3wY84w.mp4,781,811.0,31.0,1.0009999999999977,29.97,msasl_22,True,640.0,360.0,False,False,False,1.0343677010343677,0.03336770103437,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KRKnyp3VzFw.mp4,0,86.0,87.0,3.44,25.0,msasl_0,True,480.0,360.0,False,False,False,3.48,0.04,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Pszo0ZVIcUA.mp4,0,67.0,68.0,2.236,29.97,msasl_0,True,640.0,360.0,False,False,False,2.2689356022689355,0.0329356022689353,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_jDCw7stJaM4.mp4,883,1000.0,118.0,3.903999999999997,29.97,msasl_72,True,472.0,360.0,False,False,False,3.937270603937271,0.0332706039372738,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_FUHOIo_8o9w.mp4,1855,1943.0,89.0,2.936,29.97,msasl_18,True,640.0,360.0,False,False,False,2.9696363029696364,0.0336363029696364,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_1ZEAGpAH284.mp4,0,147.0,148.0,4.905,29.97,msasl_0,True,640.0,360.0,False,False,False,4.938271604938272,0.0332716049382719,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_wzgoIwWuhis.mp4,93,238.0,146.0,4.837999999999999,29.97,msasl_144,True,480.0,360.0,False,False,False,4.8715382048715385,0.0335382048715393,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UXetwN_cI5A.mp4,2899,2979.0,81.0,3.200000000000003,25.0,msasl_12,True,480.0,360.0,False,False,False,3.24,0.0399999999999973,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UXetwN_cI5A.mp4,3089,3169.0,81.0,3.200000000000003,25.0,msasl_12,True,480.0,360.0,False,False,False,3.24,0.0399999999999973,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_xEFFxlLBHUo.mp4,0,157.0,158.0,5.414,29.0,msasl_266,True,640.0,360.0,False,False,False,5.448275862068965,0.0342758620689656,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_jcnSKdZFr-M.mp4,619,708.0,90.0,2.969999999999999,29.97,msasl_124,True,1280.0,720.0,False,False,False,3.0030030030030037,0.0330030030030044,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_-TD8fGZzfMY.mp4,90,150.0,61.0,2.002,29.97,msasl_144,True,480.0,360.0,False,False,False,2.035368702035369,0.0333687020353687,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bD4LFI4DIh0.mp4,0,142.0,143.0,4.733,30.0,msasl_69,True,480.0,360.0,False,False,False,4.766666666666667,0.0336666666666669,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_q38xuZH11jw.mp4,3877,4050.0,174.0,5.766999999999996,30.0,msasl_107,True,568.0,320.0,False,False,False,5.8,0.0330000000000039,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_stsGYdklN_k.mp4,692,761.0,70.0,2.302,29.97,msasl_124,True,640.0,360.0,False,False,False,2.335669002335669,0.0336690023356691,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_stsGYdklN_k.mp4,707,749.0,43.0,1.402000000000001,29.97,msasl_124,True,640.0,360.0,False,False,False,1.4347681014347682,0.0327681014347671,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_stsGYdklN_k.mp4,752,813.0,62.0,2.035,29.97,msasl_124,True,640.0,360.0,False,False,False,2.0687354020687354,0.0337354020687352,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_stsGYdklN_k.mp4,830,857.0,28.0,0.9009999999999998,29.97,msasl_124,True,640.0,360.0,False,False,False,0.9342676009342676,0.0332676009342678,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KRrKqGEGdMg.mp4,19026,19145.0,120.0,3.971000000000004,29.97,msasl_32,True,640.0,360.0,False,False,False,4.004004004004004,0.0330040040040002,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_6PrrP_W_960.mp4,0,78.0,79.0,3.12,25.0,msasl_13,True,640.0,360.0,False,False,False,3.16,0.04,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_VktVoccubws.mp4,0,92.0,93.0,3.111,29.577,msasl_2,True,640.0,360.0,False,False,False,3.144335125266254,0.0333351252662539,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_o9GSFqvikro.mp4,0,142.0,143.0,4.738,29.97,msasl_316,True,540.0,360.0,False,False,False,4.771438104771439,0.033438104771438,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_gRIcq644uAQ.mp4,8615,8705.0,91.0,3.002999999999986,29.97,msasl_286,True,640.0,360.0,False,False,False,3.0363697030363697,0.0333697030363837,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_pl2FLu62aSA.mp4,862,918.0,57.0,1.869,29.97,msasl_140,True,1280.0,720.0,False,False,False,1.901901901901902,0.0329019019019019,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_mJ-GLSd8EHo.mp4,0,45.0,46.0,3.0,15.0,msasl_3,True,480.0,360.0,False,False,False,3.066666666666667,0.0666666666666668,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_CmKYKBQuHf4.mp4,1614,1705.0,92.0,3.0360000000000014,29.97,msasl_80,True,640.0,360.0,False,False,False,3.0697364030697365,0.0337364030697351,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_CmKYKBQuHf4.mp4,1725,1804.0,80.0,2.634999999999998,29.97,msasl_80,True,640.0,360.0,False,False,False,2.669336002669336,0.0343360026693382,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_rIlQQTN2b58.mp4,6242,6332.0,91.0,3.75,24.003,msasl_125,True,1280.0,720.0,False,False,False,3.79119276757072,0.0411927675707204,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_He0k3ddd67A.mp4,7226,7297.0,72.0,2.9589999999999463,24.0,msasl_125,True,640.0,360.0,False,False,False,3.0,0.0410000000000536,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_3m1X5NYCA_I.mp4,279,305.0,27.0,0.8669999999999991,30.0,msasl_34,True,1280.0,720.0,False,False,False,0.9,0.0330000000000009,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_sUC-XDC5TvA.mp4,1908,1963.0,56.0,1.8349999999999933,29.97,msasl_26,True,1280.0,720.0,False,False,False,1.8685352018685355,0.0335352018685419,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Z1XbXReP_UY.mp4,3125,3187.0,63.0,2.0690000000000026,29.97,msasl_26,True,1280.0,720.0,False,False,False,2.1021021021021022,0.0331021021020996,False,0.4669999999999996,8.125,False,False,
bird,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_KFSLtsOwZiU.mp4,865,944.0,80.0,2.6419999999999995,29.897,msasl_34,True,1280.0,720.0,False,False,False,2.675853764591765,0.0338537645917655,False,0.4669999999999996,8.125,False,False,
bird,signingsavvy,kaggle_dataset/videos/06337.mp4,1,65.0,65.0,2.169,29.97,wlasl_10,True,288.0,192.0,False,False,False,2.1688355021688355,0.0001644978311645,False,0.4669999999999996,8.125,False,False,
bird,signingsavvy,kaggle_dataset/videos/10400.mp4,1,65.0,65.0,2.169,29.97,wlasl_10,True,288.0,192.0,False,False,False,2.1688355021688355,0.0001644978311645,False,0.4669999999999996,8.125,False,False,
bird,signingsavvy,kaggle_dataset/videos/10405.mp4,1,67.0,67.0,2.236,29.97,wlasl_11,True,288.0,192.0,False,False,False,2.235568902235569,0.000431097764431,False,0.4669999999999996,8.125,False,False,
bird,signschool,kaggle_dataset/videos/06333.mp4,1,36.0,36.0,1.501,23.976023976023978,wlasl_32,True,1920.0,1080.0,False,False,False,1.5014999999999998,0.0004999999999999,False,0.4669999999999996,8.125,False,False,
bird,signschool,kaggle_dataset/videos/06334.mp4,1,19.0,19.0,0.792,23.97610801867613,wlasl_4,True,1920.0,1080.0,False,False,False,0.7924555555555555,0.0004555555555554,False,0.4669999999999996,8.125,False,False,
