label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
your,msasl,,31,95,65.0,2.136,29.97,1,False,640.0,360.0
your,msasl,,123,203,81.0,2.669,29.97,1,False,640.0,360.0
japan,msasl,,0,23,24.0,0.767,29.97,4,False,640.0,360.0
dance,msasl,,0,75,76.0,2.502,29.97,110,False,640.0,360.0
chicken,msasl,,0,96,97.0,3.203,29.97,27,False,640.0,360.0
mother,msasl,,26,112,87.0,2.869,29.97,1,False,640.0,360.0
mother,msasl,,143,228,86.0,2.837,29.97,1,False,640.0,360.0
tea,msasl,,0,92,93.0,3.067,30.0,1,False,640.0,360.0
tea,msasl,,120,202,83.0,2.733,30.0,1,False,640.0,360.0
cuba,msasl,,0,40,41.0,1.335,29.97,4,False,640.0,360.0
monday,msasl,,0,56,57.0,1.869,29.97,136,False,640.0,360.0
sunday,msasl,,156,259,104.0,3.4369999999999994,29.97,24,False,1280.0,720.0
sunday,msasl,,259,367,109.0,3.604000000000001,29.97,24,False,1280.0,720.0
sunday,msasl,,428,495,68.0,2.235999999999999,29.97,24,False,1280.0,720.0
sunday,msasl,,495,585,91.0,3.003,29.97,24,False,1280.0,720.0
monday,msasl,,637,793,157.0,5.205000000000002,29.97,24,False,1280.0,720.0
tuesday,msasl,,814,949,136.0,4.504999999999999,29.97,24,False,1280.0,720.0
wednesday,msasl,,975,1109,135.0,4.472000000000001,29.97,24,False,1280.0,720.0
thursday,msasl,,1143,1277,135.0,4.471000000000004,29.97,24,False,1280.0,720.0
friday,msasl,,1316,1450,135.0,4.4709999999999965,29.97,24,False,1280.0,720.0
saturday,msasl,,1508,1642,135.0,4.4709999999999965,29.97,24,False,1280.0,720.0
week,msasl,,1672,1806,135.0,4.4709999999999965,29.97,24,False,1280.0,720.0
big,msasl,,0,107,108.0,3.57,29.97,27,False,640.0,360.0
sorry,msasl,,0,128,129.0,4.271,29.97,27,False,640.0,360.0
tiger,msasl,,0,129,130.0,4.3,30.002,27,False,640.0,360.0
girl,msasl,,0,50,51.0,2.085,23.976,181,False,640.0,360.0
me,msasl,,695,777,83.0,2.735999999999997,29.97,400,False,640.0,360.0
you,msasl,,806,876,71.0,2.335000000000001,29.97,400,False,640.0,360.0
he,msasl,,899,1007,109.0,3.6030000000000015,29.97,400,False,640.0,360.0
they,msasl,,1050,1146,97.0,3.203000000000003,29.97,400,False,640.0,360.0
my,msasl,,1349,1424,76.0,2.5020000000000024,29.97,400,False,640.0,360.0
your,msasl,,1439,1512,74.0,2.4350000000000023,29.97,400,False,640.0,360.0
their,msasl,,1535,1613,79.0,2.6019999999999968,29.97,400,False,640.0,360.0
his,msasl,,1634,1701,68.0,2.235999999999997,29.97,400,False,640.0,360.0
our,msasl,,1714,1809,96.0,3.1700000000000017,29.97,400,False,640.0,360.0
what,msasl,,1871,1934,64.0,2.102000000000004,29.97,400,False,640.0,360.0
what,msasl,,2013,2037,25.0,0.8010000000000019,29.97,400,False,640.0,360.0
why,msasl,,2088,2228,141.0,4.670999999999992,29.97,400,False,640.0,360.0
who,msasl,,2251,2355,105.0,3.469999999999999,29.97,400,False,640.0,360.0
where,msasl,,2377,2450,74.0,2.436000000000007,29.97,400,False,640.0,360.0
where,msasl,,2478,2623,146.0,4.837999999999994,29.97,400,False,640.0,360.0
not know,msasl,,3308,3417,110.0,3.637000000000001,29.97,400,False,640.0,360.0
oh i see,msasl,,3484,3624,141.0,4.672000000000011,29.97,400,False,640.0,360.0
cool,msasl,,3653,3757,105.0,3.469999999999999,29.97,400,False,640.0,360.0
from,msasl,,3796,3901,106.0,3.5030000000000143,29.97,400,False,640.0,360.0
live,msasl,,4065,4109,45.0,1.4680000000000175,29.97,400,False,640.0,360.0
live,msasl,,4121,4142,22.0,0.7010000000000218,29.97,400,False,640.0,360.0
live,msasl,,4204,4245,42.0,1.367999999999995,29.97,400,False,640.0,360.0
live,msasl,,4244,4272,29.0,0.9339999999999976,29.97,400,False,640.0,360.0
here,msasl,,4346,4443,98.0,3.2369999999999948,29.97,400,False,640.0,360.0
bye,msasl,,5934,5950,17.0,0.5330000000000155,29.97,400,False,640.0,360.0
hello,msasl,,745,837,93.0,3.0700000000000003,29.97,30,False,640.0,360.0
deaf,msasl,,929,1036,108.0,3.5699999999999967,29.97,30,False,640.0,360.0
hard of hearing,msasl,,1117,1240,124.0,4.103999999999999,29.97,30,False,640.0,360.0
hearing,msasl,,1322,1445,124.0,4.104000000000006,29.97,30,False,640.0,360.0
yes,msasl,,1525,1642,118.0,3.903999999999997,29.97,30,False,640.0,360.0
no,msasl,,1712,1820,109.0,3.6029999999999935,29.97,30,False,640.0,360.0
nice to meet you,msasl,,2571,2751,181.0,6.006,29.97,30,False,640.0,360.0
again,msasl,,3079,3213,135.0,4.470999999999989,29.97,30,False,640.0,360.0
understand,msasl,,3593,3687,95.0,3.135999999999996,29.97,30,False,640.0,360.0
sorry,msasl,,4030,4189,160.0,5.305000000000007,29.97,30,False,640.0,360.0
fine,msasl,,4271,4401,131.0,4.338000000000022,29.97,30,False,640.0,360.0
thank you,msasl,,4481,4571,91.0,3.0030000000000143,29.97,30,False,640.0,360.0
ready,msasl,,4920,5028,109.0,3.604000000000013,29.97,30,False,640.0,360.0
coffee,msasl,,5111,5249,139.0,4.60499999999999,29.97,30,False,640.0,360.0
tea,msasl,,5331,5481,151.0,5.005000000000024,29.97,30,False,640.0,360.0
water,msasl,,6361,6510,150.0,4.971000000000004,29.97,30,False,640.0,360.0
small,msasl,,6860,6934,75.0,2.4690000000000225,29.97,30,False,640.0,360.0
small,msasl,,6934,7028,95.0,3.135999999999996,29.97,30,False,640.0,360.0
small,msasl,,7060,7119,60.0,1.9690000000000225,29.97,30,False,640.0,360.0
small,msasl,,7119,7180,62.0,2.0349999999999966,29.97,30,False,640.0,360.0
medium,msasl,,7275,7321,47.0,1.5349999999999966,29.97,30,False,640.0,360.0
medium,msasl,,7321,7385,65.0,2.1350000000000198,29.97,30,False,640.0,360.0
medium,msasl,,7419,7450,32.0,1.0339999999999918,29.97,30,False,640.0,360.0
medium,msasl,,7450,7502,53.0,1.7350000000000136,29.97,30,False,640.0,360.0
big,msasl,,7626,7655,30.0,0.9669999999999844,29.97,30,False,640.0,360.0
big,msasl,,7655,7701,47.0,1.5349999999999966,29.97,30,False,640.0,360.0
big,msasl,,7753,7790,38.0,1.2350000000000136,29.97,30,False,640.0,360.0
big,msasl,,7790,7834,45.0,1.467999999999961,29.97,30,False,640.0,360.0
hot,msasl,,7920,8053,134.0,4.437000000000012,29.97,30,False,640.0,360.0
good morning,msasl,,12032,12177,146.0,4.838000000000022,29.97,30,False,640.0,360.0
how are you,msasl,,12257,12431,175.0,5.805999999999983,29.97,30,False,640.0,360.0
day,msasl,,28,99,72.0,2.369,29.97,1,False,640.0,360.0
day,msasl,,125,198,74.0,2.436,29.97,1,False,640.0,360.0
fourteen,msasl,,0,137,138.0,4.571,29.97,52,False,640.0,360.0
wait,msasl,,0,119,120.0,3.971,29.97,35,False,640.0,360.0
iran,msasl,,0,43,44.0,1.435,29.97,4,False,640.0,360.0
police,msasl,,0,73,74.0,2.436,29.97,37,False,640.0,360.0
computer,msasl,,32,112,81.0,2.669,29.97,1,False,640.0,360.0
computer,msasl,,132,227,96.0,3.17,29.97,1,False,640.0,360.0
niece,msasl,,0,83,84.0,2.769,29.97,269,False,640.0,360.0
hello,msasl,,250,277,28.0,0.9009999999999998,29.97,43,False,640.0,360.0
hello,msasl,,280,362,83.0,2.7360000000000007,29.97,43,False,640.0,360.0
hello,msasl,,366,413,48.0,1.5679999999999996,29.97,43,False,640.0,360.0
what's up,msasl,,609,629,21.0,0.6679999999999993,29.97,43,False,640.0,360.0
what's up,msasl,,631,762,132.0,4.371000000000002,29.97,43,False,640.0,360.0
how are you,msasl,,813,952,140.0,4.638000000000002,29.97,43,False,640.0,360.0
busy,msasl,,1634,1741,108.0,3.5700000000000003,29.97,43,False,640.0,360.0
busy,msasl,,1749,1826,78.0,2.5700000000000003,29.97,43,False,640.0,360.0
confused,msasl,,1866,1959,94.0,3.1029999999999944,29.97,43,False,640.0,360.0
confused,msasl,,1976,2091,116.0,3.836999999999989,29.97,43,False,640.0,360.0
fine,msasl,,2110,2143,34.0,1.100999999999999,29.97,43,False,640.0,360.0
fine,msasl,,2159,2195,37.0,1.2009999999999934,29.97,43,False,640.0,360.0
fine,msasl,,2193,2245,53.0,1.7349999999999994,29.97,43,False,640.0,360.0
happy,msasl,,2474,2507,34.0,1.100999999999999,29.97,43,False,640.0,360.0
happy,msasl,,2509,2542,34.0,1.100999999999999,29.97,43,False,640.0,360.0
happy,msasl,,2561,2637,77.0,2.5360000000000014,29.97,43,False,640.0,360.0
happy,msasl,,2601,2627,27.0,0.8669999999999902,29.97,43,False,640.0,360.0
nothing,msasl,,2644,2679,36.0,1.1679999999999922,29.97,43,False,640.0,360.0
nothing,msasl,,2720,2751,32.0,1.0349999999999966,29.97,43,False,640.0,360.0
nothing,msasl,,2785,2824,40.0,1.301000000000002,29.97,43,False,640.0,360.0
sleepy,msasl,,3076,3228,153.0,5.072000000000003,29.97,43,False,640.0,360.0
so,msasl,,3251,3316,66.0,2.169000000000011,29.97,43,False,640.0,360.0
so,msasl,,3329,3381,53.0,1.7349999999999994,29.97,43,False,640.0,360.0
tired,msasl,,3399,3591,193.0,6.4069999999999965,29.97,43,False,640.0,360.0
me,msasl,,3610,3770,161.0,5.338000000000008,29.97,43,False,640.0,360.0
we,msasl,,4091,4278,188.0,6.240000000000009,29.97,43,False,640.0,360.0
my,msasl,,4661,4797,137.0,4.538000000000011,29.97,43,False,640.0,360.0
your,msasl,,4821,4973,153.0,5.070999999999998,29.97,43,False,640.0,360.0
his,msasl,,5105,5138,34.0,1.100999999999999,29.97,43,False,640.0,360.0
our,msasl,,5163,5228,66.0,2.169000000000011,29.97,43,False,640.0,360.0
our,msasl,,5230,5361,132.0,4.370999999999981,29.97,43,False,640.0,360.0
your,msasl,,5379,5435,57.0,1.869,29.97,43,False,640.0,360.0
your,msasl,,5396,5539,144.0,4.771000000000015,29.97,43,False,640.0,360.0
their,msasl,,5557,5699,143.0,4.738,29.97,43,False,640.0,360.0
eye contact,msasl,,6328,6397,70.0,2.3029999999999973,29.97,43,False,640.0,360.0
eye contact,msasl,,6445,6513,69.0,2.269000000000005,29.97,43,False,640.0,360.0
hold on,msasl,,6582,6638,57.0,1.869,29.97,43,False,640.0,360.0
hold on,msasl,,6685,6760,76.0,2.502999999999986,29.97,43,False,640.0,360.0
focus,msasl,,6993,7192,200.0,6.640000000000015,29.97,43,False,640.0,360.0
name,msasl,,7330,7515,186.0,6.173000000000002,29.97,43,False,640.0,360.0
last,msasl,,7534,7699,166.0,5.506,29.97,43,False,640.0,360.0
good afternoon,msasl,,8335,8448,114.0,3.771000000000015,29.97,43,False,640.0,360.0
good afternoon,msasl,,8474,8576,103.0,3.4039999999999964,29.97,43,False,640.0,360.0
good morning,msasl,,8880,8974,95.0,3.136000000000024,29.97,43,False,640.0,360.0
good morning,msasl,,9005,9118,114.0,3.770000000000039,29.97,43,False,640.0,360.0
deaf,msasl,,9919,10105,187.0,6.206000000000017,29.97,43,False,640.0,360.0
friend,msasl,,10123,10283,161.0,5.337999999999965,29.97,43,False,640.0,360.0
hard of hearing,msasl,,10340,10507,168.0,5.572999999999979,29.97,43,False,640.0,360.0
hearing,msasl,,10527,10569,43.0,1.4010000000000105,29.97,43,False,640.0,360.0
hearing,msasl,,10589,10613,25.0,0.8000000000000114,29.97,43,False,640.0,360.0
hearing,msasl,,10629,10655,27.0,0.867999999999995,29.97,43,False,640.0,360.0
hearing,msasl,,10659,10703,45.0,1.4680000000000175,29.97,43,False,640.0,360.0
hearing,msasl,,10672,10730,59.0,1.9350000000000025,29.97,43,False,640.0,360.0
introduce,msasl,,10750,10909,160.0,5.305000000000007,29.97,43,False,640.0,360.0
meet,msasl,,10944,11108,165.0,5.47199999999998,29.97,43,False,640.0,360.0
meet,msasl,,11110,11132,23.0,0.7339999999999804,29.97,43,False,640.0,360.0
nice,msasl,,11313,11341,29.0,0.934000000000026,29.97,43,False,640.0,360.0
nice,msasl,,11359,11417,59.0,1.9350000000000025,29.97,43,False,640.0,360.0
nice,msasl,,11439,11529,91.0,3.0030000000000427,29.97,43,False,640.0,360.0
nice,msasl,,11444,11529,86.0,2.8360000000000127,29.97,43,False,640.0,360.0
want,msasl,,11817,11876,60.0,1.968999999999994,29.97,43,False,640.0,360.0
want,msasl,,11907,11998,92.0,3.0360000000000014,29.97,43,False,640.0,360.0
bathroom,msasl,,13108,13178,71.0,2.3360000000000127,29.97,43,False,640.0,360.0
bathroom,msasl,,13207,13294,88.0,2.902000000000044,29.97,43,False,640.0,360.0
learn,msasl,,13545,13624,80.0,2.634999999999991,29.97,43,False,640.0,360.0
learn,msasl,,13637,13729,93.0,3.069999999999993,29.97,43,False,640.0,360.0
please,msasl,,13959,14050,92.0,3.0370000000000346,29.97,43,False,640.0,360.0
please,msasl,,13981,14016,36.0,1.1679999999999495,29.97,43,False,640.0,360.0
please,msasl,,14051,14115,65.0,2.136000000000024,29.97,43,False,640.0,360.0
please,msasl,,14120,14168,49.0,1.6019999999999754,29.97,43,False,640.0,360.0
again,msasl,,14187,14257,71.0,2.3360000000000127,29.97,43,False,640.0,360.0
again,msasl,,14264,14374,111.0,3.670000000000016,29.97,43,False,640.0,360.0
sign,msasl,,14393,14491,99.0,3.2700000000000387,29.97,43,False,640.0,360.0
sign,msasl,,14412,14488,77.0,2.5360000000000014,29.97,43,False,640.0,360.0
sign,msasl,,14502,14538,37.0,1.2019999999999982,29.97,43,False,640.0,360.0
slow,msasl,,14658,14748,91.0,3.002999999999986,29.97,43,False,640.0,360.0
slow,msasl,,14788,14878,91.0,3.002999999999986,29.97,43,False,640.0,360.0
thank you,msasl,,14905,15075,171.0,5.6720000000000255,29.97,43,False,640.0,360.0
yes,msasl,,15094,15166,73.0,2.402999999999963,29.97,43,False,640.0,360.0
yes,msasl,,15170,15197,28.0,0.9009999999999536,29.97,43,False,640.0,360.0
yes,msasl,,15211,15233,23.0,0.7339999999999804,29.97,43,False,640.0,360.0
yes,msasl,,15268,15291,24.0,0.7679999999999723,29.97,43,False,640.0,360.0
bye,msasl,,16536,16637,102.0,3.3700000000000045,29.97,43,False,640.0,360.0
later,msasl,,16665,16818,154.0,5.1049999999999045,29.97,43,False,640.0,360.0
take care,msasl,,17786,17966,181.0,6.005999999999972,29.97,43,False,640.0,360.0
tomorrow,msasl,,18001,18173,173.0,5.738999999999919,29.97,43,False,640.0,360.0
bored,msasl,,18509,18630,122.0,4.037000000000035,29.97,43,False,640.0,360.0
excited,msasl,,18756,18838,83.0,2.73599999999999,29.97,43,False,640.0,360.0
excited,msasl,,18816,18846,31.0,1.0009999999999764,29.97,43,False,640.0,360.0
mad,msasl,,19078,19219,142.0,4.705000000000041,29.97,43,False,640.0,360.0
sad,msasl,,19254,19405,152.0,5.038000000000011,29.97,43,False,640.0,360.0
sick,msasl,,19442,19482,41.0,1.3339999999999463,29.97,43,False,640.0,360.0
sick,msasl,,19499,19584,86.0,2.8360000000000127,29.97,43,False,640.0,360.0
afraid,msasl,,19612,19771,160.0,5.305000000000064,29.97,43,False,640.0,360.0
can't,msasl,,19875,19943,69.0,2.268000000000029,29.97,43,False,640.0,360.0
can't,msasl,,19945,20056,112.0,3.703999999999951,29.97,43,False,640.0,360.0
not know,msasl,,20090,20168,79.0,2.602999999999952,29.97,43,False,640.0,360.0
not know,msasl,,20192,20269,78.0,2.56899999999996,29.97,43,False,640.0,360.0
not like,msasl,,20330,20503,174.0,5.772999999999911,29.97,43,False,640.0,360.0
not understand,msasl,,20531,20724,194.0,6.439999999999941,29.97,43,False,640.0,360.0
know,msasl,,20985,21184,200.0,6.63900000000001,29.97,43,False,640.0,360.0
like,msasl,,21213,21255,43.0,1.4009999999999536,29.97,43,False,640.0,360.0
like,msasl,,21259,21289,31.0,1.0009999999999764,29.97,43,False,640.0,360.0
like,msasl,,21295,21353,59.0,1.9349999999999452,29.97,43,False,640.0,360.0
understand,msasl,,21400,21442,43.0,1.4009999999999536,29.97,43,False,640.0,360.0
understand,msasl,,21446,21580,135.0,4.471000000000004,29.97,43,False,640.0,360.0
who,msasl,,22362,22549,188.0,6.240000000000009,29.97,43,False,640.0,360.0
what,msasl,,22594,22780,187.0,6.206999999999994,29.97,43,False,640.0,360.0
when,msasl,,22814,22895,82.0,2.7029999999999745,29.97,43,False,640.0,360.0
when,msasl,,22898,22981,84.0,2.769000000000005,29.97,43,False,640.0,360.0
where,msasl,,23023,23188,166.0,5.504999999999996,29.97,43,False,640.0,360.0
which,msasl,,23455,23511,57.0,1.869000000000028,29.97,43,False,640.0,360.0
which,msasl,,23526,23561,36.0,1.1680000000000064,29.97,43,False,640.0,360.0
which,msasl,,23569,23661,93.0,3.07000000000005,29.97,43,False,640.0,360.0
color,msasl,,23803,23994,192.0,6.373000000000047,29.97,43,False,640.0,360.0
black,msasl,,24035,24208,174.0,5.772000000000048,29.97,43,False,640.0,360.0
blue,msasl,,24242,24422,181.0,6.005999999999972,29.97,43,False,640.0,360.0
brown,msasl,,24456,24623,168.0,5.572000000000003,29.97,43,False,640.0,360.0
gray,msasl,,24645,24779,135.0,4.471000000000004,29.97,43,False,640.0,360.0
gray,msasl,,24781,24848,68.0,2.23599999999999,29.97,43,False,640.0,360.0
gray,msasl,,24795,24863,69.0,2.268000000000029,29.97,43,False,640.0,360.0
green,msasl,,24916,24943,28.0,0.9009999999999536,29.97,43,False,640.0,360.0
green,msasl,,24945,25030,86.0,2.8360000000000127,29.97,43,False,640.0,360.0
green,msasl,,25034,25101,68.0,2.23599999999999,29.97,43,False,640.0,360.0
orange,msasl,,25136,25166,31.0,1.0009999999999764,29.97,43,False,640.0,360.0
orange,msasl,,25168,25355,188.0,6.239999999999895,29.97,43,False,640.0,360.0
pink,msasl,,25420,25452,33.0,1.0670000000000073,29.97,43,False,640.0,360.0
pink,msasl,,25454,25512,59.0,1.9349999999999452,29.97,43,False,640.0,360.0
pink,msasl,,25521,25599,79.0,2.6019999999999754,29.97,43,False,640.0,360.0
purple,msasl,,25677,25774,98.0,3.23599999999999,29.97,43,False,640.0,360.0
purple,msasl,,25809,25910,102.0,3.3700000000000045,29.97,43,False,640.0,360.0
red,msasl,,25985,26100,116.0,3.836999999999989,29.97,43,False,640.0,360.0
white,msasl,,26142,26165,24.0,0.7680000000000291,29.97,43,False,640.0,360.0
white,msasl,,26167,26208,42.0,1.3680000000000518,29.97,43,False,640.0,360.0
white,msasl,,26214,26300,87.0,2.869000000000028,29.97,43,False,640.0,360.0
white,msasl,,26227,26249,23.0,0.7340000000000373,29.97,43,False,640.0,360.0
white,msasl,,26260,26290,31.0,1.00100000000009,29.97,43,False,640.0,360.0
yellow,msasl,,26370,26481,112.0,3.703999999999951,29.97,43,False,640.0,360.0
yellow,msasl,,26483,26541,59.0,1.9360000000000357,29.97,43,False,640.0,360.0
monday,msasl,,26622,26741,120.0,3.971000000000004,29.97,43,False,640.0,360.0
monday,msasl,,26770,26892,123.0,4.07000000000005,29.97,43,False,640.0,360.0
tuesday,msasl,,26919,27046,128.0,4.237999999999943,29.97,43,False,640.0,360.0
tuesday,msasl,,27073,27197,125.0,4.136999999999944,29.97,43,False,640.0,360.0
wednesday,msasl,,27232,27340,109.0,3.604000000000042,29.97,43,False,640.0,360.0
wednesday,msasl,,27219,27345,127.0,4.205000000000041,29.97,43,False,640.0,360.0
wednesday,msasl,,27365,27476,112.0,3.704000000000065,29.97,43,False,640.0,360.0
thursday,msasl,,27522,27615,94.0,3.104000000000042,29.97,43,False,640.0,360.0
thursday,msasl,,27661,27741,81.0,2.669999999999959,29.97,43,False,640.0,360.0
friday,msasl,,27763,27954,192.0,6.372999999999934,29.97,43,False,640.0,360.0
friday,msasl,,27956,27993,38.0,1.2340000000000373,29.97,43,False,640.0,360.0
saturday,msasl,,28028,28142,115.0,3.8039999999999736,29.97,43,False,640.0,360.0
saturday,msasl,,28168,28266,99.0,3.2700000000000955,29.97,43,False,640.0,360.0
saturday,msasl,,28270,28298,29.0,0.9340000000000828,29.97,43,False,640.0,360.0
sunday,msasl,,28339,28532,194.0,6.440000000000055,29.97,43,False,640.0,360.0
march,msasl,,29224,29307,84.0,2.769999999999982,29.97,43,False,640.0,360.0
march,msasl,,29201,29331,131.0,4.337999999999965,29.97,43,False,640.0,360.0
march,msasl,,29371,29521,151.0,5.005000000000109,29.97,43,False,640.0,360.0
nothing,msasl,,32063,32243,181.0,6.005999999999858,29.97,43,False,640.0,360.0
important,msasl,,33008,33098,91.0,3.002999999999929,29.97,43,False,640.0,360.0
important,msasl,,33118,33208,91.0,3.002999999999929,29.97,43,False,640.0,360.0
water,msasl,,33241,33423,183.0,6.072999999999865,29.97,43,False,640.0,360.0
absent,msasl,,33460,33632,173.0,5.739000000000033,29.97,43,False,640.0,360.0
due,msasl,,33808,33994,187.0,6.206000000000131,29.97,43,False,640.0,360.0
favorite,msasl,,34028,34201,174.0,5.771999999999935,29.97,43,False,640.0,360.0
movie,msasl,,34228,34428,201.0,6.673999999999978,29.97,43,False,640.0,360.0
practice,msasl,,34474,34496,23.0,0.7350000000001273,29.97,43,False,640.0,360.0
practice,msasl,,34498,34618,121.0,4.003999999999905,29.97,43,False,640.0,360.0
practice,msasl,,34620,34645,26.0,0.83400000000006,29.97,43,False,640.0,360.0
practice,msasl,,34652,34712,61.0,2.0019999999999527,29.97,43,False,640.0,360.0
school,msasl,,34741,34927,187.0,6.20699999999988,29.97,43,False,640.0,360.0
paper,msasl,,36117,36189,73.0,2.402000000000044,29.97,43,False,640.0,360.0
paper,msasl,,36191,36291,101.0,3.336999999999989,29.97,43,False,640.0,360.0
paper,msasl,,36207,36232,26.0,0.83400000000006,29.97,43,False,640.0,360.0
paper,msasl,,36253,36291,39.0,1.268000000000029,29.97,43,False,640.0,360.0
study,msasl,,36507,36706,200.0,6.6400000000001,29.97,43,False,640.0,360.0
exam,msasl,,37162,37213,52.0,1.7019999999999982,29.97,43,False,640.0,360.0
