label,source,video_path,start_frame,end_frame,length_frames,duration_sec,fps,signer_id,has_video,video_width,video_height
fly,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_qxkNda-oprk.mp4,50,140,91.0,3.003,29.97,144,True,480.0,360.0
fly,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_qxkNda-oprk.mp4,140,290,151.0,5.005,29.97,144,True,480.0,360.0
bed,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_a80af5anctI.mp4,0,38,39.0,1.52,25.0,0,True,480.0,360.0
marry,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_UoDIBaGyhP8.mp4,0,74,75.0,2.467,30.0,135,True,480.0,360.0
enjoy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Uo_AUbP0O9g.mp4,0,92,93.0,3.07,29.97,0,True,1280.0,720.0
meet,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_AsdBSknwrjg.mp4,0,121,122.0,4.045,29.917,38,True,480.0,270.0
brown,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_b_ugQdfY424.mp4,10,70,61.0,2.069,29.0,436,True,640.0,360.0
spider,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_IDVjv1e1P44.mp4,0,86,87.0,3.44,25.0,13,True,640.0,360.0
cafeteria,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_Ui6Och8SrRU.mp4,0,134,135.0,4.53,29.583,2,True,640.0,360.0
jacket,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_2m-0FbIn7wE.mp4,0,80,81.0,2.667,30.0,62,True,640.0,360.0
tiger,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_XPIDw_cNSFA.mp4,130,260,131.0,4.344,29.928,144,True,480.0,360.0
tiger,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_XPIDw_cNSFA.mp4,260,390,131.0,4.343,29.928,144,True,480.0,360.0
south,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_lyxKZxUOFwE.mp4,0,89,90.0,3.56,25.0,0,True,480.0,360.0
dining room,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_zk2nKD4U4JU.mp4,0,102,103.0,3.444,29.617,2,True,640.0,360.0
dining room,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_zk2nKD4U4JU.mp4,136,240,105.0,3.511,29.617,2,True,640.0,360.0
happy,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_bCVQXygujmo.mp4,0,122,123.0,4.12,29.613,2,True,640.0,360.0
not like,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_yYt4hmEAxbM.mp4,0,81,82.0,3.24,25.0,0,True,480.0,360.0
banana,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_RNcmcfEJAK0.mp4,0,83,84.0,2.767,30.0,0,True,320.0,240.0
hit,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_TdhGSBisBXg.mp4,0,49,50.0,1.635,29.97,0,True,1280.0,720.0
work,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_7cElz9Qy2bk.mp4,0,79,80.0,2.633,30.0,0,True,320.0,240.0
actor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,432,555,124.0,4.919999999999998,25.0,12,True,480.0,360.0
actor,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,555,712,158.0,6.280000000000001,25.0,12,True,480.0,360.0
live,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,746,816,71.0,2.8000000000000007,25.0,12,True,480.0,360.0
live,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,846,928,83.0,3.279999999999994,25.0,12,True,480.0,360.0
america,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,957,1057,101.0,4.0,25.0,12,True,480.0,360.0
america,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,1078,1207,130.0,5.160000000000004,25.0,12,True,480.0,360.0
beach,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2366,2470,105.0,4.159999999999997,25.0,12,True,480.0,360.0
beach,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2500,2605,106.0,4.200000000000003,25.0,12,True,480.0,360.0
birthday,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2639,2716,78.0,3.0799999999999983,25.0,12,True,480.0,360.0
birthday,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2716,2824,109.0,4.319999999999993,25.0,12,True,480.0,360.0
black,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2846,2937,92.0,3.640000000000001,25.0,12,True,480.0,360.0
black,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,2937,3053,117.0,4.640000000000001,25.0,12,True,480.0,360.0
blue,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,3060,3172,113.0,4.47999999999999,25.0,12,True,480.0,360.0
blue,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,3172,3272,101.0,4.0,25.0,12,True,480.0,360.0
brown,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,3774,3859,86.0,3.4000000000000057,25.0,12,True,480.0,360.0
brown,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,3859,3967,109.0,4.319999999999993,25.0,12,True,480.0,360.0
celebrate,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,4366,4478,113.0,4.480000000000018,25.0,12,True,480.0,360.0
celebrate,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,4505,4656,152.0,6.0400000000000205,25.0,12,True,480.0,360.0
christmas,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,4678,4806,129.0,5.1200000000000045,25.0,12,True,480.0,360.0
christmas,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,4806,4944,139.0,5.519999999999982,25.0,12,True,480.0,360.0
city,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,4980,5072,93.0,3.680000000000007,25.0,12,True,480.0,360.0
city,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,5072,5183,112.0,4.439999999999998,25.0,12,True,480.0,360.0
color,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,5835,6035,201.0,8.0,25.0,12,True,480.0,360.0
cool,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,6271,6351,81.0,3.1999999999999886,25.0,12,True,480.0,360.0
cool,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,6391,6466,76.0,3.0,25.0,12,True,480.0,360.0
dark,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,6690,6775,86.0,3.3999999999999773,25.0,12,True,480.0,360.0
dark,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,6775,6881,107.0,4.240000000000009,25.0,12,True,480.0,360.0
easter,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,7558,7678,121.0,4.800000000000011,25.0,12,True,480.0,360.0
easter,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,7678,7796,119.0,4.71999999999997,25.0,12,True,480.0,360.0
email,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8087,8141,55.0,2.159999999999968,25.0,12,True,480.0,360.0
email,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8141,8226,86.0,3.400000000000034,25.0,12,True,480.0,360.0
email,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8343,8398,56.0,2.1999999999999886,25.0,12,True,480.0,360.0
email,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8398,8461,64.0,2.519999999999982,25.0,12,True,480.0,360.0
autumn,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8566,8755,190.0,7.560000000000002,25.0,12,True,480.0,360.0
far,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8775,8855,81.0,3.1999999999999886,25.0,12,True,480.0,360.0
far,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,8885,8962,78.0,3.080000000000041,25.0,12,True,480.0,360.0
from,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9201,9401,201.0,8.0,25.0,12,True,480.0,360.0
gray,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9419,9531,113.0,4.480000000000018,25.0,12,True,480.0,360.0
gray,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9531,9649,119.0,4.71999999999997,25.0,12,True,480.0,360.0
green,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9651,9749,99.0,3.919999999999959,25.0,12,True,480.0,360.0
green,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9749,9843,95.0,3.760000000000048,25.0,12,True,480.0,360.0
spring up,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,9869,10062,194.0,7.720000000000027,25.0,12,True,480.0,360.0
halloween,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10064,10154,91.0,3.6000000000000227,25.0,12,True,480.0,360.0
halloween,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10154,10233,80.0,3.159999999999968,25.0,12,True,480.0,360.0
halloween,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10233,10334,102.0,4.0400000000000205,25.0,12,True,480.0,360.0
halloween,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10334,10432,99.0,3.919999999999959,25.0,12,True,480.0,360.0
hanukkah,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10438,10542,105.0,4.160000000000025,25.0,12,True,480.0,360.0
hanukkah,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10542,10646,105.0,4.159999999999968,25.0,12,True,480.0,360.0
here,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10648,10717,70.0,2.759999999999991,25.0,12,True,480.0,360.0
here,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10717,10788,72.0,2.839999999999975,25.0,12,True,480.0,360.0
here,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10809,10879,71.0,2.800000000000012,25.0,12,True,480.0,360.0
here,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10879,10950,72.0,2.839999999999975,25.0,12,True,480.0,360.0
his,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,10986,11088,103.0,4.079999999999984,25.0,12,True,480.0,360.0
his,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,11111,11215,105.0,4.160000000000025,25.0,12,True,480.0,360.0
hot,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,11272,11343,72.0,2.840000000000032,25.0,12,True,480.0,360.0
hot,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,11365,11437,73.0,2.8799999999999955,25.0,12,True,480.0,360.0
how_many,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,11439,11636,198.0,7.8799999999999955,25.0,12,True,480.0,360.0
inside,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,11905,12098,194.0,7.720000000000027,25.0,12,True,480.0,360.0
internet,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,12100,12201,102.0,4.0400000000000205,25.0,12,True,480.0,360.0
internet,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,12201,12303,103.0,4.079999999999984,25.0,12,True,480.0,360.0
light,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,13545,13646,102.0,4.040000000000077,25.0,12,True,480.0,360.0
light,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,13646,13757,112.0,4.439999999999941,25.0,12,True,480.0,360.0
listen,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,13779,13839,61.0,2.3999999999999773,25.0,12,True,480.0,360.0
listen,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,13869,13939,71.0,2.7999999999999545,25.0,12,True,480.0,360.0
march,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,14218,14328,111.0,4.399999999999977,25.0,12,True,480.0,360.0
march,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,14361,14445,85.0,3.3599999999999,25.0,12,True,480.0,360.0
month,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,15410,15487,78.0,3.080000000000041,25.0,12,True,480.0,360.0
month,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,15507,15595,89.0,3.519999999999982,25.0,12,True,480.0,360.0
music,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,15604,15754,151.0,6.0,25.0,12,True,480.0,360.0
music,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,15754,15863,110.0,4.360000000000014,25.0,12,True,480.0,360.0
musician,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,15906,16023,118.0,4.67999999999995,25.0,12,True,480.0,360.0
musician,msasl,MS-ASL/videos_MS_ASL_raw/msasl_raw_K8c-np9zNT8.mp4,16023,16175,153.0,6.080000000000041,25.0,12,True,480.0,360.0
